小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价
珠江国际纺织城(商办),售罄,[海珠]逸景路（中大商圈内）,不限(2),,"均价32,000元/m²",总价待定
邦华环球贸易中心,售罄,[海珠-琶洲]新港东路148号（磨碟沙站）,不限(1),2017.03.06,售价待定,总价待定
和丰国际大厦,售罄,[海珠-广州大道南]南叠景路138号,不限(9),,"均价8,730元/m²",总价待定
银山尚橙,售罄,海珠 - 革新路以东、新民五街以北地段,一居(1)，二居(2)，四居(1),,"均价23,000元/m²",总价待定
嘉裕君玥公馆(商办),售罄,[天河-珠江新城]珠江新城花城大道39号,三居(2)，五居及以上(2),,售价待定,总价待定
科汇金谷(商办),售罄,[黄埔-科学城]科学城科学大道99号,一居(2)，二居(1),,售价待定,总价待定
丰逸尚居(别墅),售罄,[黄埔-黄埔区府]黄埔石化路与黄埔东路交汇处,一居(2)，二居(2)，三居(4),,总价待定,
东城国际公寓(别墅),售罄,[黄埔-黄埔区府]大沙地黄埔东路1号,一居(4)，二居(1),,总价待定,
奥园春晓,售罄,[黄埔-长岭居]广汕路转永顺大道交汇处,二居(1)，三居(2)，四居(1),2018.02.07,"均价12,000元/m²",总价待定
勤天智品上城(别墅),售罄,黄埔 - 九龙镇广汕公路北侧镇龙一中对面,三居(4)，四居(2)，五居及以上(1),,总价待定,
We公馆,售罄,[番禺-华南]地铁3号线大石地铁站B出口,不限(2),2017.03.20,"均价7,500元/m²",总价待定
信业尚誉,售罄,[番禺]亚运大道198号（清河市场旁）,一居(5)，二居(1),2017.06.12,"均价12,500元/m²",总价待定
雅居乐城南源著,售罄,[番禺-市桥]市桥南南城路,一居(3)，二居(2)，三居(6),,"均价14,744元/m²",总价待定
敏捷上品公馆(商办),售罄,[番禺-华南]市广路（广东书法院对面）,一居(1)，四居(1),,"均价14,000元/m²",总价待定
珠江怡景湾,售罄,番禺 - 洛浦街沙溪大道榕江街3-7号（番禺大石镇沙窖岛东部）,二居(5)，三居(2),,"均价16,856元/m²",总价待定
景新花园(别墅),售罄,[增城-荔城]荔城大道442号,三居(3)，四居(2)，五居及以上(1),,总价待定,
东汇城,售罄,增城 - 荔城街府佑路98号（府佑路与荔景大道主干交会处）,一居(9)，二居(3)，四居(2),,"均价20,000元/m²",总价待定
珠江新岸公寓(别墅),售罄,海珠 - 滨江东玉涵路28号（广州大道南西侧、滨江东最东端）,一居(3)，二居(1),,总价待定,
龙湾贰号(商办),售罄,荔湾 - 龙湾路2号(地铁一号线芳村站C出口),三居(2),,售价待定,总价待定
翰林二期8090HOUSE,售罄,[天河-植物园]长兴路与天源路交界,三居(1),,"均价24,131元/m²",总价待定
珠光公园御景,售罄,[天河-天河公园]公园西门西侧,四居(2),,"均价50,000元/m²",总价待定
美林湖誉府,售罄,[天河-车陂]中山大道与桃园西路交汇处,三居(1)，四居(1),,"均价23,695元/m²",总价待定
丽柏国际公寓,售罄,[天河]广州天河区龙口东路龙口横街,一居(2)，二居(2),,"均价29,928元/m²",总价待定
理想青年荟(别墅),售罄,天河 - 天河区东方三路35号（天河公园西门直入100米）,一居(4),,总价待定,
科汇金谷(别墅),售罄,[黄埔-科学城]科学城科学大道99号,一居(2)，二居(1),,总价待定,
锦林山庄,售罄,[黄埔-科学城]荔芳一街,二居(1)，三居(2)，四居(1),,"均价18,367元/m²",总价待定
飞晟汇INFACE,售罄,[黄埔-科学城]科学城开创大道荔红二路18号,一居(1)，三居(1)，四居(1),,售价待定,总价待定
飞晟汇INFACE(商办),售罄,[黄埔-科学城]科学城开创大道荔红二路18号,一居(1)，三居(1)，四居(1),,"均价14,000元/m²",总价待定
科学城佳大公寓,售罄,[黄埔-科学城]科学城南云二路28号,不限(5),2017.02.14,售价待定,总价待定
富豪山庄,售罄,[番禺-华南]东环街市广路232号,三居(3)，四居(1),2017.03.15,售价待定,总价待定
东凌广场(商办),售罄,[增城-新塘]汽车城大道71号,一居(2)，二居(3)，三居(1)，四居(1),,售价待定,总价待定
锦绣御景国际,售罄,增城 - 府佑路与荔星大道交汇处(增城市公安局对面),不限(7)，二居(7)，三居(14)，四居(7)，五居及以上(1),2017.04.10,"均价16,500元/m²",总价待定
邦泰国际公寓(商办),售罄,[海珠-琶洲]新港东路3号,一居(3)，二居(1),,售价待定,总价待定
珠江新岸公寓(商办),售罄,海珠 - 滨江东玉涵路28号（广州大道南西侧、滨江东最东端）,一居(3)，二居(1),,售价待定,总价待定
汾水花园,售罄,荔湾 - 茶滘路105号汾水花园第1栋（茶滘派出所旁）,二居(1)，三居(1),2017.04.05,"均价23,000元/m²",总价待定
翰林二期8090HOUSE(商办),售罄,[天河-植物园]长兴路与天源路交界,三居(1),,售价待定,总价待定
中兴花园二期,售罄,[天河-东圃]中山大道中1080号,二居(2)，三居(1)，四居(1),,"均价21,887元/m²",总价待定
名悦,售罄,天河 - 西区华成路2号（南方日报社对面），西临广州大道，北对星汇云锦...,四居(4)，五居及以上(1),,"均价35,269元/m²",总价待定
东汇城(别墅),售罄,增城 - 荔城街府佑路98号（府佑路与荔景大道主干交会处）,一居(9)，二居(3)，四居(2),,总价待定,
美林湖国际社区金色溪谷,售罄,[花都-新机场]山前大道1号,四居(1)，五居及以上(3),,售价待定,总价待定
花季华庭(商办),售罄,[海珠-赤岗]江海大道紫菀一路60号,二居(2)，三居(1),,售价待定,总价待定
珠江御景湾(商办),售罄,海珠 - 华南快速干线瀛洲生态园珠江御景湾（即土华加油站出口南行400...,不限(1)，四居(2)，五居及以上(2),,售价待定,总价待定
保利塞纳维拉,售罄,荔湾 - 龙溪中路北侧（原至尊高尔夫球场）,二居(1)，三居(2)，四居(2),,"均价16,000元/m²",168-211万元
天銮,售罄,[天河-珠江新城]猎德,四居(9),,"均价68,737元/m²",总价待定
橡树园,售罄,[天河]天河区沙太南路316号,三居(1),,"均价23,076元/m²",总价待定
财富世纪广场(商办),售罄,[天河-珠江新城]海安路13号,一居(1)，二居(1),,"均价37,000元/m²",总价待定
合景睿峰L7(商办),售罄,[天河-珠江新城]海乐路12号,三居(1)，四居(1),,"均价35,000元/m²",总价待定
银汇华庭,售罄,天河 - 龙怡路113号（地铁华师站E出口）,一居(2)，二居(2),,"均价34,457元/m²",总价待定
时尚广场,售罄,[增城-新塘]港口大道北395号,二居(2)，三居(2)，四居(1),,"均价13,600元/m²",总价待定
千色美湖花园,售罄,花都 - 山前大道北美林湖西门（西岸商业广场旁）,二居(5)，三居(20),,"均价4,017元/m²",总价待定
君汇上品,售罄,[海珠-广州大道南]江南大道中益丰搪瓷厂,二居(2)，三居(3)，四居(1),,"均价30,280元/m²",总价待定
益兆明珠,售罄,[海珠-滨江]滨江西路130号,二居(2)，三居(2)，四居(2),,"均价28,119元/m²",总价待定
世纪云顶雅苑(别墅),售罄,海珠 - 海珠区广州大道南西侧，金菊路南边，经典居右侧,二居(1)，三居(3),,总价待定,
穗和城(商办),售罄,白云 - 人和镇人和大马路（106国道）与方华路交界处,二居(1)，三居(2),,"均价12,000元/m²",总价待定
富力天禧花园,售罄,天河 - 中山大道中与车陂路交界的东北方向的车陂北街,二居(1)，三居(2)，四居(1),,"均价26,739元/m²",总价待定
逸泉韵翠,售罄,[花都-新机场]花东镇杨荷村,二居(6)，三居(10)，四居(1),,"均价5,263元/m²",总价待定
深航御花园,售罄,[花都-区府]新华街曙光大道与迎宾大道交汇处,三居(2)，四居(2),2017.02.15,售价待定,总价待定
大运家园,售罄,[花都-区府]迎宾大道与凤凰北路交汇处,三居(4),,"均价13,525元/m²",总价待定
合裕华亭,售罄,[花都-新机场]花山镇两龙村106国道以东,一居(5)，二居(4)，三居(7),,"均价6,083元/m²",总价待定
可逸锦苑(商办),售罄,[海珠-江南西]杏园大街（南武中学对面）,四居(1)，五居及以上(2),,售价待定,总价待定
碧桂园豪庭(商办),售罄,[南沙-金洲]地铁4号线金洲站东行500米,二居(1)，三居(4)，四居(1)，五居及以上(3),,售价待定,总价待定
穗和城,售罄,白云 - 人和镇人和大马路（106国道）与方华路交界处,二居(1)，三居(2),,售价待定,总价待定
诺德名筑,售罄,[番禺-华南]番禺大道北666号,二居(7)，三居(3),,售价待定,总价待定
水木箐华,售罄,[花都-狮岭]合成南路7号,三居(4),,"均价5,698元/m²",总价待定
俊怡御景花园(商办),售罄,[花都-区府]建设北路合兴大酒店侧,三居(4)，四居(2),,售价待定,总价待定
祈福生活无限(别墅),售罄,[花都-新机场]凤凰路与商业大道交界处,一居(1)，二居(2)，三居(3),,总价待定,
南华时代城(别墅),售罄,[花都-区府]新华街工业大道18号,不限(2)，二居(1)，三居(12)，四居(1),2017.06.06,总价待定,
大运家园(商办),售罄,[花都-区府]迎宾大道与凤凰北路交汇处,三居(4),,售价待定,总价待定
万虹花园(商办),售罄,[花都-狮岭]南航大道与金狮大道交汇处,三居(8)，四居(1)，五居及以上(1),,售价待定,总价待定
阳光雅居(商办),售罄,[花都-区府]迎宾大道（与大华三路交汇处）,二居(1)，三居(4),,售价待定,总价待定
玖珑湖(别墅),售罄,花都 - 三万亩九龙湖森林公园（九龙湖国际小区）,不限(3)，五居及以上(1),2017.06.05,总价待定,
南沙境界(别墅),售罄,[南沙-黄阁]黄阁镇市南公路290号,三居(6)，五居及以上(2),,总价待定,
观海美寓(商办),售罄,南沙 - 南沙区南沙街道办事处辖内，江南路东侧、海景路南侧,二居(4)，三居(2),,售价待定,总价待定
倚绿山庄尚院,售罄,[白云]同泰路倚绿东街,二居(1)，三居(2)，四居(1),2017.02.06,"均价24,000元/m²",总价待定
圣地摩坊公馆,售罄,[白云]广州大道北京溪梅岗路5号,一居(1)，三居(4),,"均价20,730元/m²",总价待定
中海云麓公馆(商办),售罄,[白云-机场路]新城云城西路地段,三居(1)，四居(1),,售价待定,总价待定
方圆白云时光(商办),售罄,[白云]机场路白云区法院旁,一居(1)，二居(1),,"均价23,000元/m²",总价待定
臻品云山(商办),售罄,[白云-白云大道]福泰西路80号-102号,二居(2)，三居(1),,售价待定,总价待定
中海云麓公馆,售罄,[白云-机场路]新城云城西路地段,三居(1)，四居(1),,"均价42,517元/m²",总价待定
圣地天河星荟,售罄,[白云]京溪路70号,二居(1)，三居(3)，五居及以上(2),,"均价26,904元/m²",总价待定
新世界嘉云府(别墅),售罄,白云 - 白云大道北1689号（白云堡豪苑对面）,三居(1)，四居(1)，五居及以上(2),,总价待定,
招商金山谷,售罄,番禺 - 番禺东环街东艺路81号（金山大道的南面）,二居(4)，三居(6)，四居(2),2017.06.13,售价待定,总价待定
凯旋门,售罄,[花都-区府]新华三东大道89号,三居(2)，四居(1),,"均价17,396元/m²",总价待定
凯德新玥,售罄,[南沙-明珠湾]蔡新路与广场路交界,二居(3)，三居(5)，四居(3),2018.01.31,"均价13,800元/m²",总价待定
碧桂园豪庭,售罄,[南沙-金洲]地铁4号线金洲站东行500米,二居(1)，三居(4)，四居(1)，五居及以上(3),,售价待定,总价待定
蝴蝶谷(别墅),售罄,[南沙-金洲]进港大道（南沙碧桂园东侧）,二居(2)，三居(2),,总价待定,
奥园金莎广场(别墅),售罄,南沙 - 进港大道与金沙路交汇处（祈福酒店旁）,一居(5),,总价待定,
祥景花园(商办),售罄,白云 - 白云区黄石东路北侧，江景路东侧,三居(2)，四居(1),,售价待定,总价待定
珠江怡景湾(商办),售罄,番禺 - 洛浦街沙溪大道榕江街3-7号（番禺大石镇沙窖岛东部）,二居(5)，三居(2),,售价待定,总价待定
龙光香悦山(商办),售罄,[黄埔-科学城]科学城开创大道北,四居(1)，五居及以上(2),,售价待定,总价待定
新福港鼎峰,售罄,[黄埔-萝岗区府]香雪大道萝岗区府东侧,二居(1)，三居(2)，四居(3)，五居及以上(1),2017.02.22,"均价30,000元/m²",总价待定
碧兰轩,售罄,[黄埔-黄埔区府]港前路109号、111号,二居(2),2017.03.01,"均价20,000元/m²",总价待定
茗荔雅苑,售罄,南沙 - 南沙街道办事处辖内，红荔一路以东、红发路以北,不限(1)，五居及以上(1),,售价待定,总价待定
祥景花园(别墅),售罄,白云 - 白云区黄石东路北侧，江景路东侧,三居(2)，四居(1),,总价待定,
合汇中央广场,售罄,增城 - 府佑路与荔景大道交汇处（增城广场北侧）,不限(3)，二居(1)，三居(4)，四居(1),2017.06.16,"均价28,000元/m²",总价待定
尚东尚筑(别墅),售罄,番禺 - 番禺区清河东路北侧（番禺客运站西行200米）,三居(1)，四居(6),,总价待定,
宏康东筑(商办),售罄,[黄埔]萝岗区开发区东区广深公路,三居(4),,售价待定,总价待定
龙光香悦山(别墅),售罄,[黄埔-科学城]科学城开创大道北,四居(1)，五居及以上(2),,总价待定,
东城国际公寓,售罄,[黄埔-黄埔区府]大沙地黄埔东路1号,一居(4)，二居(1),,"均价18,026元/m²",总价待定
悦时代花园,售罄,[黄埔-黄埔区府]大沙地东572-590号（双）,二居(1)，三居(1),,"均价20,565元/m²",总价待定
南沙境界,售罄,[南沙-黄阁]黄阁镇市南公路290号,三居(6)，五居及以上(2),,"均价9,183元/m²",总价待定
南沙城,售罄,[南沙-蕉门河]进港大道与环岛西路交汇处,一居(1)，二居(2)，三居(1),,"均价13,000元/m²",总价待定
创鸿南沙一品,售罄,[南沙-金洲]经济技术开发区祈福酒店南侧,二居(3)，三居(5)，四居(1),,"均价7,172元/m²",总价待定
广晟海韵兰庭,售罄,[南沙-金洲]进港大道金洲商业街旁,二居(5)，三居(2),,"均价10,810元/m²",总价待定
碧桂园豪庭(别墅),售罄,[南沙-金洲]地铁4号线金洲站东行500米,二居(1)，三居(4)，四居(1)，五居及以上(3),,总价待定,
阳光城丽景湾(别墅),售罄,[南沙-金洲]金沙路（进港大道金州商业街旁）,,2017.06.13,总价待定,
奥园海景城(商办),售罄,[南沙-金洲]进港大道22号（祈福酒店旁）,三居(4)，四居(3),,售价待定,总价待定
时代花生II,售罄,白云 - 广州大道北同和东坑蟾蜍石北路（同和地铁站C出口）,三居(1)，五居及以上(2),,"均价25,328元/m²",总价待定
翰林8090HOUSE(商办),售罄,天河 - 长兴路与天源路交界路口（华南快速干线入口旁）,一居(1)，二居(1)，三居(3),,售价待定,总价待定
锦绣天伦花园,售罄,[增城-新塘]新沙路30号,一居(10)，二居(6)，三居(11),2017.04.25,"均价8,500元/m²",总价待定
力诚凯怡湾,售罄,[增城-新塘]新塘大道中205号,一居(1)，二居(1)，三居(5),2016.11.16,"均价9,000元/m²",总价待定
百晟汇翠湾,售罄,[增城-荔城]荔景大道433号,三居(11)，四居(1),,"均价8,596元/m²",总价待定
尚东尚筑(商办),售罄,番禺 - 番禺区清河东路北侧（番禺客运站西行200米）,三居(1)，四居(6),,售价待定,总价待定
万科idea爱地住区(商办),售罄,[白云-金沙洲]6号线始发浔峰岗站旁,二居(1),,售价待定,总价待定
云岭雅筑(别墅),售罄,[白云-白云大道]南富悦街37号-59号,二居(1),,总价待定,
信达阳光海岸(商办),售罄,[海珠-滨江]下渡路信泰街1—9号（滨江东路）,五居及以上(3),,售价待定,总价待定
易丰大厦(商办),售罄,天河 - 黄埔大道中翠园街6、8号，8号之一、8号之二,一居(1)，二居(2)，三居(1),,售价待定,总价待定
新都盛世名门,售罄,增城 - 增城新塘镇东进东路8号（广深大道中段新塘中学西侧）,一居(11)，二居(8)，三居(7),,"均价11,095元/m²",总价待定
雅居乐七里海,售罄,[番禺]莲港大道南边,三居(5)，四居(1),,"均价11,708元/m²",总价待定
万科欧泊,售罄,[番禺-华南]南村兴南大道368号,四居(2),,"均价21,000元/m²",总价待定
祈福新村活力花园2期,售罄,[番禺-华南]广州番禺区祈福新邨,二居(1)，三居(2),,"均价20,000元/m²",总价待定
敏捷领航公馆(商办),售罄,[番禺-华南]大石朝阳东路锦绣银湾旁,一居(2)，三居(1),,售价待定,总价待定
雅居乐城南源著(别墅),售罄,[番禺-市桥]市桥南南城路,一居(3)，二居(2)，三居(6),,总价待定,
敏捷上品公馆,售罄,[番禺-华南]市广路（广东书法院对面）,一居(1)，四居(1),,售价待定,总价待定
敏建锦绣世家,售罄,[番禺-市桥]青云大道（沙湾镇政府旁）,二居(3)，三居(7)，四居(1),,"均价12,000元/m²",总价待定
越秀可逸阳光,售罄,番禺 - 南德信路与福愉路交汇处（养生广场西南侧）,二居(2)，三居(7)，四居(2),,"均价11,000元/m²",总价待定
中海橡园国际(别墅),售罄,[海珠-工业大道]榕景路（沙园地铁站）,二居(3)，三居(1),,总价待定,
合生帝景国际(商办),售罄,[海珠-江南西]昌岗路与江南大道交会处,二居(3)，三居(2),,售价待定,总价待定
君汇上品(别墅),售罄,[海珠-广州大道南]江南大道中益丰搪瓷厂,二居(2)，三居(3)，四居(1),,总价待定,
万科峯汇,售罄,海珠 - 同福西路169-209号北侧（人民桥脚）,一居(3)，二居(1),2017.02.14,售价待定,总价待定
翰林8090HOUSE(别墅),售罄,天河 - 长兴路与天源路交界路口（华南快速干线入口旁）,一居(1)，二居(1)，三居(3),,总价待定,
观园壹号,售罄,增城 - 石滩新城中心，增滩公路和东西主干道交汇处东北角，紧邻石滩广场,二居(1)，三居(3),2017.02.13,"均价8,500元/m²",总价待定
鑫隆世家,售罄,[番禺]石楼镇黄东环路123号,三居(2)，四居(2),,"均价10,824元/m²",总价待定
敏捷动漫国际(商办),售罄,番禺 - 番禺大道北动漫产业园（迎星东路）,二居(1)，三居(1)，四居(1),,"均价12,000元/m²",总价待定
珠江御景湾,售罄,海珠 - 华南快速干线瀛洲生态园珠江御景湾（即土华加油站出口南行400...,不限(1)，四居(2)，五居及以上(2),,"均价24,972元/m²",总价待定
芙蓉绿茵豪苑,售罄,[花都-新机场]山前大道芙蓉段189号,一居(2)，三居(1)，四居(1),,"均价15,260元/m²",总价待定
银汇华庭(别墅),售罄,天河 - 龙怡路113号（地铁华师站E出口）,一居(2)，二居(2),,总价待定,
锦绣半山御景,售罄,增城 - 荔新二路188号（广东商学院华商学院旁）,不限(3)，一居(1)，二居(1)，三居(8),,"均价12,274元/m²",总价待定
南沙湾·东苑,售罄,[南沙-南沙湾]港前大道华师附小旁,二居(2)，三居(2),2017.03.07,售价待定,总价待定
珠江帝景克莱君殿二期,售罄,[海珠-赤岗]新港中路艺苑路99号,四居(2)，五居及以上(1),,售价待定,总价待定
中海锦榕湾,售罄,[海珠-工业大道]水榕路112号至166号,二居(4),,"均价39,669元/m²",总价待定
中海锦榕湾(商办),售罄,[海珠-工业大道]水榕路112号至166号,二居(4),,售价待定,总价待定
江山国际,售罄,[海珠-琶洲]新港东路48号（万胜围地铁B出口）,三居(1)，四居(2),,"均价47,000元/m²",总价待定
君华天汇,售罄,[海珠-滨江]南华西路以北、滨江西路以南,三居(1),,"均价34,801元/m²",总价待定
星御翠园,售罄,"海珠 - 凤康路135-167号（单号），星御街2-28号（双号）,中...",一居(3)，二居(1),,"均价25,000元/m²",总价待定
天湖峰境(别墅),售罄,花都 - 山前旅游大道东段北侧(国家AA级九龙湖风景度假区旁),不限(3)，三居(5)，四居(3)，五居及以上(4),,总价待定,
珠光新城国际(商办),售罄,天河 - 马场路庆亿街3号珠光新城国际中心,一居(2),,"均价48,000元/m²",总价待定
敏捷锦绣星河,售罄,增城 - 增正公路旁正果派出所往前500米（兰溪路口对面）,二居(2)，三居(4),2017.02.23,"均价5,500元/m²",总价待定
臻品云山(别墅),售罄,[白云-白云大道]福泰西路80号-102号,二居(2)，三居(1),,总价待定,
云岭雅筑,售罄,[白云-白云大道]南富悦街37号-59号,二居(1),,"均价30,799元/m²",总价待定
敏捷君御国际(商办),售罄,[南沙-金洲]进港大道与珠电路东南向交汇处,一居(4),,售价待定,总价待定
奥园海景城,售罄,[南沙-金洲]进港大道22号（祈福酒店旁）,三居(4)，四居(3),,"均价11,065元/m²",总价待定
中惠壁珑湾,售罄,[南沙-蕉门河]南沙进港大道与凤凰大道交汇处,不限(2)，二居(2)，三居(10),,售价待定,总价待定
奥园金莎广场(商办),售罄,南沙 - 进港大道与金沙路交汇处（祈福酒店旁）,一居(5),,售价待定,总价待定
可逸锦苑,售罄,[海珠-江南西]杏园大街（南武中学对面）,四居(1)，五居及以上(2),,"均价19,187元/m²",总价待定
珠江新岸公寓,售罄,海珠 - 滨江东玉涵路28号（广州大道南西侧、滨江东最东端）,一居(3)，二居(1),,"均价28,042元/m²",总价待定
勤天一品树院(商办),售罄,花都 - 芙蓉度假村树院五街1、3、5、7、9号,不限(1)，二居(2)，三居(1)，四居(1),,售价待定,总价待定
翠屏领东天河,售罄,[天河-东圃]天河区中山大道中珠村东环路21号,一居(2)，二居(3)，三居(2),,"均价18,400元/m²",总价待定
易丰大厦,售罄,天河 - 黄埔大道中翠园街6、8号，8号之一、8号之二,一居(1)，二居(2)，三居(1),,"均价26,427元/m²",总价待定
海伦春天(别墅),售罄,[增城-新塘]永和永顺大道东15号,二居(2)，三居(14)，四居(1),2016.10.20,总价待定,
锦绣新天地,售罄,[增城-新塘]府前路29号,二居(5)，三居(5)，五居及以上(2),,"均价8,396元/m²",总价待定
金凤皇庭(别墅),售罄,[增城-荔城]增江街雁塔桥东100米,不限(1)，四居(2)，五居及以上(1),2017.04.25,总价待定,
合汇学府名郡,售罄,[增城-新塘]新塘大道西,二居(6)，三居(9),2018.02.07,"均价27,000元/m²",总价待定
海伦春天,售罄,[增城-新塘]永和永顺大道东15号,二居(2)，三居(14)，四居(1),2016.10.20,售价待定,总价待定
假日花园,售罄,[增城-新塘]大林边二橫路7、8号,一居(2)，二居(15)，三居(58)，四居(11),2018.02.07,"均价8,800元/m²",总价待定
金龙居,售罄,增城 - 荔城街荔城大道267号之二（增城市人民武装部旁）,三居(4),2017.02.21,售价待定,总价待定
南沙金湾,售罄,[南沙-金洲]进港大道华汇广场旁,三居(4)，四居(3),2017.03.07,售价待定,总价待定
城南故事,售罄,[南沙]高沙路蓝华街,二居(1)，三居(2),,"均价6,490元/m²",总价待定
港航华庭,售罄,南沙 - 南沙街进港大道582号（碧桂园天玺湾斜对面）,三居(1)，四居(1),2017.02.21,售价待定,总价待定
保利天悦,售罄,[海珠-琶洲]新港东路琶洲村地段,五居及以上(1),2017.02.22,售价待定,总价待定
美力盈彩花苑(别墅),售罄,[花都-区府]茶园路与梅花路交汇处,三居(3)，四居(3),,总价待定,
富庄庭(别墅),售罄,[花都-区府]新华街云山大道以南曙光路东侧,一居(2)，三居(2),,总价待定,
祈福都会(别墅),售罄,[花都-新机场]花山镇106国道花山段西侧,一居(2)，二居(1)，三居(2)，四居(1),,总价待定,
千色美湖花园(别墅),售罄,花都 - 山前大道北美林湖西门（西岸商业广场旁）,二居(5)，三居(20),,总价待定,
理想青年荟,售罄,天河 - 天河区东方三路35号（天河公园西门直入100米）,一居(4),,"均价41,666元/m²",总价待定
南沙玫瑰花园,售罄,南沙 - 南沙街江南路玫瑰花园玫瑰街6号楼,二居(1)，三居(2),,"均价8,947元/m²",总价待定
金海御苑,售罄,番禺 - 石岗南路9号(金海岸花园西侧、石岗南路东侧),三居(2)，五居及以上(1),2017.03.15,售价待定,总价待定
千色美湖花园(商办),售罄,花都 - 山前大道北美林湖西门（西岸商业广场旁）,二居(5)，三居(20),,售价待定,总价待定
翰林8090HOUSE,售罄,天河 - 长兴路与天源路交界路口（华南快速干线入口旁）,一居(1)，二居(1)，三居(3),,"均价23,809元/m²",总价待定
奥园金莎广场,售罄,南沙 - 进港大道与金沙路交汇处（祈福酒店旁）,一居(5),,"均价4,369元/m²",总价待定
新城市宜家,售罄,[番禺-华南]大石建华南路168号,一居(4)，二居(3)，三居(5),2017.06.12,"均价27,000元/m²",总价待定
番禺万达广场,售罄,番禺 - 迎宾大道万博中心以东，汉溪大道以北，兴南大道以南,一居(5)，二居(1),,"均价16,369元/m²",总价待定
富庄庭(商办),售罄,[花都-区府]新华街云山大道以南曙光路东侧,一居(2)，三居(2),,售价待定,总价待定
好美华庭,售罄,[花都-区府]花都大道西83号,二居(15)，三居(8)，四居(3),2017.06.20,"均价7,800元/m²",总价待定
东方苑,售罄,[花都-新机场]花山镇坪山大街(镇政府旁),一居(1)，二居(5)，三居(4),,"均价6,500元/m²",总价待定
雅居乐锦城,售罄,花都 - 三东大道西（南方花卉交易中心西侧）,不限(1)，二居(3)，三居(10)，四居(7),,"均价10,200元/m²",总价待定
翠屏领东天河(别墅),售罄,[天河-东圃]天河区中山大道中珠村东环路21号,一居(2)，二居(3)，三居(2),,总价待定,
珠光御景骏庭(商办),售罄,[天河-东圃]东圃东湖工业区南侧,二居(2)，三居(5),2017.03.21,售价待定,总价待定
富力公园28(商办),售罄,[天河-珠江新城]马场路28号,三居(1)，四居(3),,售价待定,总价待定
睿山(商办),售罄,天河 - 五山路中段茶山路（五山小学旁边）,三居(2)，四居(5),,售价待定,总价待定
敏捷君御国际,售罄,[南沙-金洲]进港大道与珠电路东南向交汇处,一居(4),,"均价10,159元/m²",总价待定
世泰凯旋公寓,售罄,南沙 - 环市大道与黄阁南路交接（滨海半岛花园南侧）,一居(1),,"均价9,563元/m²",总价待定
君华御府,售罄,[番禺-市桥]德贤路,三居(4)，四居(2),,"均价17,872元/m²",总价待定
保利香槟国际,售罄,[番禺-市桥]市良路与南城路交界处侧地块,一居(2)，三居(8)，四居(2),,"均价15,042元/m²",总价待定
博学公馆,售罄,番禺 - 中心城区南区福德路南侧，市龙歧路与农校路交叉处,一居(2)，二居(1),,"均价14,126元/m²",总价待定
天马河西岸,售罄,花都 - 风神大道5号(风神大道与荔红路交界处),二居(1)，三居(3),,"均价9,417元/m²",总价待定
方圆月岛(别墅),售罄,天河 - 花城大道55号、兴国路27号（兴国路与花城大道交界）,三居(1)，四居(2)，五居及以上(1),,总价待定,
高雅湾,售罄,[海珠-滨江]滨江东路318号,三居(1)，四居(1)，五居及以上(1),,"均价37,132元/m²",总价待定
优山悦海,售罄,[南沙-南沙湾]商贸南2路,二居(5)，三居(2)，四居(1),2017.04.24,"均价10,000元/m²",110-140万元
优山悦海(商办),售罄,[南沙-南沙湾]商贸南2路,二居(5)，三居(2)，四居(1),2017.04.25,"均价14,500元/m²",160-203万元
鸿禧华庭,售罄,[番禺-市桥]市桥街光明北路283号,一居(1)，二居(2)，三居(1),,"均价19,510元/m²",总价待定
时代倾城,售罄,[番禺-市桥]七星岗公园东面，市新公路东侧,二居(3)，三居(6),,"均价13,000元/m²",总价待定
保利香槟国际(别墅),售罄,[番禺-市桥]市良路与南城路交界处侧地块,一居(2)，三居(8)，四居(2),,总价待定,
敏捷上城国际(商办),售罄,[番禺-华南]番禺大道北以东、汉溪大道以南,一居(4)，二居(3)，四居(1),,售价待定,总价待定
广奥友谊尚居,售罄,[番禺-洛溪]105国道以北，如意路以东,一居(3)，二居(5)，三居(1),,"均价20,361元/m²",总价待定
广州雅居乐花园(商办),售罄,[番禺-华南]兴南大道398号广州雅居乐花园,二居(1)，三居(2)，四居(2),,售价待定,总价待定
敏捷上城国际(别墅),售罄,[番禺-华南]番禺大道北以东、汉溪大道以南,一居(4)，二居(3)，四居(1),,总价待定,
锦绣半岛,售罄,[番禺-洛溪]洛浦街南浦环岛西路121号,二居(5)，三居(9)，四居(1),2017.02.10,"均价24,000元/m²",总价待定
奥园城市天地,售罄,番禺 - 新光快速与汉溪大道交汇处（汉溪长隆地铁口）,不限(2),,售价待定,总价待定
宝铼雅居,售罄,花都 - 新华街迎宾大道南侧、平步大道西以东,二居(7)，三居(6),,"均价7,446元/m²",总价待定
方圆月岛(商办),售罄,天河 - 花城大道55号、兴国路27号（兴国路与花城大道交界）,三居(1)，四居(2)，五居及以上(1),,售价待定,总价待定
保利世贸公寓(别墅),售罄,[海珠]新港东路1000号,一居(2)，三居(1),,总价待定,
君汇上品(商办),售罄,[海珠-广州大道南]江南大道中益丰搪瓷厂,二居(2)，三居(3)，四居(1),,售价待定,总价待定
